date,province,rainfall_mm,water_level_m,temperature_c,humidity_percent,is_flood
2020-01-15,Pathum Thani,19.36,5.73,28,75,0
2020-01-15,Khon Kaen,11.34,6.16,37,76,0
2020-01-15,Nakhon Sawan,9.75,5.61,28,86,0
2020-01-15,Sukhothai,13.45,4.64,35,79,0
2020-01-15,Pathum Thani,15.14,4.51,36,82,0
2020-01-15,Surat Thani,18.01,5.3,34,92,0
2020-01-15,Sukhothai,12.31,5.46,26,86,0
2020-01-15,Bangkok,6.17,4.04,32,81,0
2020-01-15,Sukhothai,17.11,6.85,36,82,0
2020-01-15,Ubon Ratchathani,16.44,6.05,35,76,0
2020-01-15,Chiang Mai,9.58,5.29,28,62,0
2020-01-15,Nakhon Sawan,8.31,4.18,36,92,0
2020-01-15,Nan,4.3,5.93,30,76,0
2020-01-15,Ayutthaya,1.77,5.58,36,77,0
2020-01-15,Sukhothai,9.36,7.79,27,66,0
2020-01-15,Pathum Thani,13.96,5.6,30,94,0
2020-01-15,Ubon Ratchathani,16.63,4.5,37,65,0
2020-01-15,Pathum Thani,7.87,4.6,36,64,0
2020-01-15,Phrae,2.81,6.69,29,74,0
2020-01-15,Chiang Rai,7.51,6.01,35,66,0
2020-01-15,Songkhla,5.89,5.42,25,89,0
2020-01-15,Ubon Ratchathani,15.61,4.39,35,72,0
2020-01-15,Sukhothai,2.55,4.7,31,83,0
2020-01-15,Nakhon Ratchasima,4.48,7.35,33,65,0
2020-01-15,Ayutthaya,15.75,6.69,36,92,0
2020-01-15,Nakhon Si Thammarat,13.59,5.75,32,72,0
2020-01-15,Nakhon Ratchasima,1.08,4.78,37,66,0
2020-01-15,Surat Thani,10.41,5.03,36,63,0
2020-01-15,Nakhon Sawan,0.86,4.01,33,79,0
2020-01-15,Ayutthaya,2.52,3.5,33,88,0
2020-01-15,Ubon Ratchathani,12.1,7.07,36,64,0
2020-01-15,Nakhon Sawan,4.84,7.5,37,81,0
2020-01-15,Surat Thani,2.04,3.96,30,94,0
2020-01-15,Pathum Thani,17.18,5.08,34,62,0
2020-01-15,Sukhothai,9.59,5.57,27,87,0
2020-01-15,Chiang Rai,3.55,5.99,35,74,0
2020-01-15,Nakhon Ratchasima,0.6,3.44,28,94,0
2020-01-15,Ayutthaya,8.74,4.23,33,69,0
2020-01-15,Nakhon Si Thammarat,13.14,6.23,30,70,0
2020-01-15,Songkhla,17.76,4.68,25,68,0
2020-01-15,Ubon Ratchathani,11.38,6.06,31,74,0
2020-01-15,Bangkok,19.36,6.08,37,64,0
2020-01-15,Ayutthaya,5.98,4.77,27,81,0
2020-01-15,Nakhon Ratchasima,0.12,5.75,29,75,0
2020-01-15,Nakhon Si Thammarat,4.55,6.61,36,65,0
2020-01-15,Nakhon Sawan,1.42,5.4,37,91,0
2020-01-15,Nakhon Sawan,12.44,5.45,31,65,0
2020-01-15,Nakhon Ratchasima,14.49,5.97,25,94,0
2020-01-15,Nakhon Sawan,6.32,5.4,27,69,0
2020-01-15,Nan,8.71,3.77,36,61,0
2020-01-15,Sukhothai,7.34,4.96,34,87,0
2020-01-15,Nakhon Ratchasima,17.13,6.39,36,74,0
2020-01-15,Nakhon Si Thammarat,2.25,5.24,31,86,0
2020-01-15,Khon Kaen,8.23,5.26,30,80,0
2020-01-15,Nakhon Si Thammarat,15.68,6.15,37,92,0
2020-01-15,Phrae,18.56,5.08,30,64,0
2020-01-15,Chiang Mai,11.36,7.81,36,65,0
2020-01-15,Bangkok,6.34,5.63,28,80,0
2020-01-15,Pathum Thani,4.15,4.28,33,65,0
2020-01-15,Nakhon Si Thammarat,19.36,7.29,29,79,0
2020-01-15,Sukhothai,12.51,5.52,37,91,0
2020-01-15,Ubon Ratchathani,18.66,6.08,34,93,0
2020-01-15,Chiang Mai,10.08,4.51,27,60,0
2020-01-15,Bangkok,18.09,7.03,37,77,0
2020-01-15,Nakhon Sawan,17.48,6.41,27,70,0
2020-01-15,Nakhon Sawan,8.34,5.19,29,80,0
2020-01-15,Nakhon Ratchasima,2.7,5.51,31,78,0
2020-01-15,Bangkok,5.78,4.64,33,82,0
2020-01-15,Nan,12.4,5.92,32,82,0
2020-01-15,Songkhla,17.85,6.9,26,84,0
2020-01-15,Pathum Thani,2.91,5.18,30,62,0
2020-01-15,Bangkok,6.26,5.99,27,65,0
2020-01-15,Pathum Thani,0.63,5.62,36,73,0
2020-01-15,Nakhon Si Thammarat,2.98,4.25,37,78,0
2020-01-15,Nan,15.87,3.7,27,69,0
2020-01-15,Surat Thani,12.83,4.54,37,72,0
2020-01-15,Songkhla,18.25,6.95,36,65,0
2020-01-15,Ayutthaya,17.73,6.02,25,81,0
2020-01-15,Nan,13.88,5.44,34,65,0
2020-01-15,Nakhon Sawan,5.51,5.93,34,76,0
2020-01-15,Nakhon Sawan,8.23,5.37,29,71,0
2020-01-15,Surat Thani,14.12,4.73,29,61,0
2020-01-15,Nan,1.13,5.57,26,87,0
2020-01-15,Ubon Ratchathani,4.93,5.73,25,82,0
2020-01-15,Sukhothai,14.44,6.17,37,90,0
2020-01-15,Khon Kaen,2.09,5.05,26,79,0
2020-01-15,Khon Kaen,0.55,5.68,30,77,0
2020-01-15,Nan,1.38,5.0,37,86,0
2020-01-15,Bangkok,16.08,7.29,37,84,0
2020-01-15,Khon Kaen,2.69,5.08,26,73,0
2020-01-15,Nan,7.01,5.21,32,76,0
2020-01-15,Nakhon Ratchasima,18.89,6.26,34,60,0
2020-01-15,Phrae,18.33,6.32,35,85,0
2020-01-15,Nakhon Sawan,19.03,6.91,29,68,0
2020-01-15,Sukhothai,3.18,5.8,29,71,0
2020-01-15,Phrae,5.04,5.66,37,80,0
2020-01-15,Chiang Rai,19.57,6.87,33,89,0
2020-01-15,Phrae,5.6,6.02,26,65,0
2020-01-15,Nan,9.11,5.33,32,82,0
2020-01-15,Nakhon Sawan,2.88,4.59,32,62,0
2020-01-15,Bangkok,12.16,6.62,35,63,0
2020-01-15,Chiang Mai,11.04,5.49,25,84,0
2020-01-15,Songkhla,17.83,6.42,27,64,0
2020-01-15,Ubon Ratchathani,2.88,6.14,35,67,0
2020-01-15,Ubon Ratchathani,11.15,5.97,33,60,0
2020-01-15,Chiang Rai,19.9,6.41,25,82,0
2020-01-15,Nakhon Sawan,8.48,4.17,34,76,0
2020-01-15,Phrae,0.81,5.83,37,75,0
2020-01-15,Ubon Ratchathani,8.53,4.61,36,72,0
2020-01-15,Bangkok,0.83,5.8,27,61,0
2020-01-15,Ayutthaya,17.53,6.76,26,91,0
2020-01-15,Nan,17.21,6.91,36,70,0
2020-01-15,Nakhon Ratchasima,17.52,6.88,36,64,0
2020-01-15,Khon Kaen,3.3,6.42,31,62,0
2020-01-15,Ayutthaya,14.84,4.84,25,78,0
2020-01-15,Nakhon Sawan,14.59,5.82,36,62,0
2020-01-15,Sukhothai,9.87,3.65,32,91,0
2020-01-15,Phrae,4.26,5.41,34,76,0
2020-01-15,Nan,9.56,6.55,27,62,0
2020-01-15,Songkhla,19.16,6.27,35,90,0
2020-01-15,Pathum Thani,6.51,4.52,25,71,0
2020-01-15,Ubon Ratchathani,9.97,5.51,35,92,0
2020-01-15,Khon Kaen,17.96,6.29,37,89,0
2020-01-15,Nan,6.49,5.21,25,81,0
2020-01-15,Ubon Ratchathani,5.67,4.94,32,61,0
2020-01-15,Khon Kaen,7.13,5.5,35,62,0
2020-01-15,Nan,16.9,6.42,25,61,0
2020-01-15,Ubon Ratchathani,13.37,7.83,28,88,0
2020-01-15,Ayutthaya,18.84,5.31,27,86,0
2020-01-15,Ubon Ratchathani,0.41,5.39,36,62,0
2020-01-15,Songkhla,12.27,4.9,36,84,0
2020-01-15,Nakhon Si Thammarat,2.85,4.78,31,77,0
2020-01-15,Bangkok,5.53,6.09,37,69,0
2020-01-15,Ayutthaya,12.51,6.8,34,66,0
2020-01-15,Ubon Ratchathani,19.36,6.09,32,93,0
2020-01-15,Nan,6.63,4.62,35,83,0
2020-01-15,Nan,1.85,5.13,33,94,0
2020-01-15,Nakhon Ratchasima,9.48,5.11,36,89,0
2020-01-15,Nakhon Sawan,3.23,4.14,30,68,0
2020-01-15,Chiang Rai,9.73,2.49,34,87,0
2020-01-15,Bangkok,18.07,6.12,37,83,0
2020-01-15,Surat Thani,19.62,4.57,35,90,0
2020-01-15,Sukhothai,9.16,5.33,27,75,0
2020-01-15,Sukhothai,19.81,7.83,30,79,0
2020-01-15,Nan,13.88,7.08,26,74,0
2020-01-15,Sukhothai,9.05,6.46,31,60,0
2020-01-15,Chiang Rai,6.28,5.43,34,71,0
2020-01-15,Nakhon Si Thammarat,11.92,7.11,25,73,0
2020-01-15,Ubon Ratchathani,7.49,5.33,34,71,0
2020-01-15,Nakhon Sawan,18.44,7.17,31,81,0
2020-01-15,Ubon Ratchathani,10.47,5.23,37,75,0
2020-01-15,Nakhon Ratchasima,11.94,6.55,29,79,0
2020-01-15,Nakhon Si Thammarat,5.19,5.27,27,61,0
2020-01-15,Chiang Mai,17.13,5.79,29,89,0
2020-01-15,Chiang Rai,7.04,6.88,30,88,0
2020-01-15,Ayutthaya,10.6,6.37,33,75,0
2020-01-15,Nan,8.77,2.41,27,69,0
2020-01-15,Ubon Ratchathani,16.68,3.8,33,61,0
2020-01-15,Chiang Rai,3.99,5.07,29,66,0
2020-01-15,Nan,11.46,4.33,29,82,0
2020-01-15,Pathum Thani,18.99,5.11,31,87,0
2020-01-15,Khon Kaen,14.74,5.97,26,90,0
2020-01-15,Phrae,19.42,7.44,28,66,0
2020-01-15,Chiang Mai,10.04,5.51,25,80,0
2020-01-15,Chiang Rai,13.24,6.39,33,81,0
2020-01-15,Surat Thani,0.42,4.48,27,91,0
2020-01-15,Nakhon Ratchasima,12.09,5.51,37,62,0
2020-01-15,Phrae,2.13,6.04,32,64,0
2020-01-15,Chiang Mai,19.21,6.73,31,80,0
2020-01-15,Phrae,7.73,5.14,27,82,0
2020-01-15,Ubon Ratchathani,19.98,8.59,30,70,0
2020-01-15,Nakhon Sawan,15.76,6.14,27,63,0
2020-01-15,Nan,6.55,5.86,37,66,0
2020-01-15,Khon Kaen,9.82,6.51,29,83,0
2020-01-15,Nakhon Si Thammarat,7.59,6.35,27,92,0
2020-01-15,Chiang Mai,13.31,6.19,37,70,0
2020-01-15,Nakhon Ratchasima,17.42,4.79,37,77,0
2020-01-15,Sukhothai,14.08,7.61,36,62,0
2020-01-15,Sukhothai,4.61,6.32,36,60,0
2020-01-15,Nan,17.72,4.97,25,74,0
2020-01-15,Phrae,6.78,5.46,27,91,0
2020-01-15,Pathum Thani,5.96,6.15,29,82,0
2020-01-15,Nakhon Si Thammarat,3.73,5.06,35,92,0
2020-01-15,Nakhon Ratchasima,2.32,5.3,37,82,0
2020-01-15,Ayutthaya,2.78,3.27,27,71,0
2020-01-15,Pathum Thani,12.63,5.64,32,64,0
2020-01-15,Songkhla,8.1,4.0,32,88,0
2020-01-15,Ayutthaya,19.28,6.58,35,75,0
2020-01-15,Nakhon Ratchasima,3.86,6.87,34,92,0
2020-01-15,Phrae,19.95,5.68,32,84,0
2020-01-15,Khon Kaen,13.65,5.29,28,82,0
2020-01-15,Nan,16.61,6.09,26,73,0
2020-01-15,Ubon Ratchathani,5.84,4.7,33,66,0
2020-01-15,Chiang Mai,5.76,4.76,37,60,0
2020-01-15,Nakhon Ratchasima,16.05,6.85,25,81,0
2020-01-15,Ubon Ratchathani,14.75,5.66,27,64,0
2020-01-15,Phrae,14.46,6.51,26,87,0
2020-01-15,Nakhon Sawan,19.51,5.8,30,81,0
2020-01-15,Khon Kaen,16.13,5.21,28,75,0
2020-01-15,Ubon Ratchathani,17.86,7.4,28,71,0
2020-01-15,Nakhon Ratchasima,16.48,6.07,30,94,0
2020-01-15,Nakhon Ratchasima,0.92,5.77,37,66,0
2020-01-15,Nakhon Sawan,0.47,5.54,28,68,0
2020-01-15,Surat Thani,15.17,5.66,31,61,0
2020-01-15,Nakhon Si Thammarat,0.74,5.31,36,70,0
2020-01-15,Nakhon Ratchasima,14.81,5.72,27,81,0
2020-01-15,Chiang Rai,11.2,5.68,28,82,0
2020-01-15,Khon Kaen,19.09,8.01,31,75,0
2020-01-15,Songkhla,16.02,4.83,32,81,0
2020-01-15,Phrae,1.75,5.42,28,68,0
2020-01-15,Surat Thani,2.16,5.36,32,65,0
2020-01-15,Khon Kaen,8.78,5.02,29,69,0
2020-01-15,Nakhon Sawan,14.17,7.52,28,69,0
2020-01-15,Phrae,19.82,5.9,29,77,0
2020-01-15,Songkhla,11.19,5.77,29,77,0
2020-01-15,Bangkok,9.48,5.26,25,85,0
2020-01-15,Nakhon Sawan,14.85,5.08,30,77,0
2020-01-15,Songkhla,10.77,3.97,29,72,0
2020-01-15,Nakhon Si Thammarat,9.38,6.19,35,85,0
2020-01-15,Chiang Rai,7.07,3.0,29,64,0
2020-01-15,Songkhla,0.68,4.4,26,70,0
2020-01-15,Chiang Rai,3.32,4.86,25,62,0
2020-01-15,Ayutthaya,19.27,4.67,35,89,0
2020-01-15,Chiang Mai,12.14,6.78,36,89,0
2020-01-15,Chiang Mai,5.74,3.5,26,84,0
2020-01-15,Nan,14.03,6.75,33,87,0
2020-01-15,Khon Kaen,17.86,6.99,25,60,0
2020-01-15,Surat Thani,15.98,8.0,31,87,0
2020-01-15,Chiang Mai,6.0,6.68,32,86,0
2020-01-15,Khon Kaen,1.59,5.83,34,85,0
2020-01-15,Chiang Mai,15.32,5.85,34,91,0
2020-01-15,Sukhothai,6.15,6.14,27,86,0
2020-01-15,Ubon Ratchathani,1.22,5.13,30,72,0
2020-01-15,Chiang Rai,6.68,4.12,28,66,0
2020-01-15,Phrae,15.81,5.58,37,71,0
2020-01-15,Khon Kaen,12.74,4.47,34,82,0
2020-01-15,Bangkok,19.47,7.26,36,93,0
2020-01-15,Nakhon Sawan,15.95,5.96,33,71,0
2020-01-15,Nan,0.65,3.38,25,60,0
2020-01-15,Nakhon Ratchasima,11.5,6.38,37,72,0
2020-01-15,Nakhon Sawan,12.43,4.9,25,92,0
2020-01-15,Bangkok,7.74,6.34,31,86,0
2020-01-15,Surat Thani,13.52,5.97,35,77,0
2020-01-15,Songkhla,1.37,6.12,35,71,0
2020-01-15,Chiang Mai,14.08,6.21,34,84,0
2020-01-15,Nan,18.33,5.36,37,92,0
2020-01-15,Ubon Ratchathani,1.62,5.28,27,80,0
2020-01-15,Chiang Mai,17.67,5.4,35,70,0
2020-01-15,Nakhon Si Thammarat,16.11,6.45,36,83,0
2020-01-15,Khon Kaen,2.16,3.81,31,72,0
2020-01-15,Nakhon Si Thammarat,7.29,4.63,35,84,0
2020-01-15,Bangkok,3.73,5.16,29,62,0
2020-01-15,Phrae,5.27,5.37,32,83,0
2020-01-15,Nakhon Sawan,1.37,5.96,29,94,0
2020-01-15,Ubon Ratchathani,0.48,6.68,35,60,0
2020-01-15,Nan,7.82,5.83,34,72,0
2020-01-15,Nakhon Ratchasima,12.71,5.68,29,79,0
2020-01-15,Ayutthaya,7.91,5.68,26,93,0
2020-01-15,Sukhothai,0.58,4.02,34,73,0
2020-01-15,Nakhon Ratchasima,9.17,4.56,36,83,0
2020-01-15,Sukhothai,14.94,5.43,30,62,0
2020-01-15,Bangkok,18.36,6.44,32,87,0
2020-01-15,Ayutthaya,17.57,5.19,37,61,0
2020-01-15,Nakhon Ratchasima,13.63,4.85,37,69,0
2020-01-15,Bangkok,12.36,7.03,36,94,0
2020-01-15,Sukhothai,14.58,3.62,34,82,0
2020-01-15,Nakhon Sawan,17.98,4.91,32,84,0
2020-01-15,Ubon Ratchathani,0.93,6.27,33,67,0
2020-01-15,Nakhon Sawan,0.42,4.26,28,74,0
2020-01-15,Khon Kaen,4.0,4.79,28,86,0
2020-01-15,Phrae,10.16,5.89,34,70,0
2020-01-15,Songkhla,7.14,4.78,31,67,0
2020-01-15,Sukhothai,19.82,6.42,36,84,0
2020-01-15,Nakhon Si Thammarat,2.24,7.23,32,70,0
2020-01-15,Ubon Ratchathani,14.09,4.93,34,85,0
2020-01-15,Ubon Ratchathani,8.62,6.6,34,68,0
2020-01-15,Ubon Ratchathani,16.89,5.11,37,75,0
2020-01-15,Nakhon Sawan,10.61,5.04,35,69,0
2020-01-15,Pathum Thani,14.54,7.45,30,67,0
2020-01-15,Bangkok,4.54,6.22,28,69,0
2020-01-15,Songkhla,7.17,6.55,37,79,0
2020-01-15,Ayutthaya,11.24,4.39,33,90,0
2020-01-15,Sukhothai,16.69,7.16,29,86,0
2020-01-15,Bangkok,8.29,4.66,35,82,0
2020-01-15,Nan,15.79,5.2,27,77,0
2020-01-15,Phrae,16.0,5.82,32,92,0
2020-01-15,Nan,2.08,4.17,29,80,0
2020-01-15,Phrae,13.59,7.86,36,76,0
2020-01-15,Songkhla,3.18,4.33,37,87,0
2020-01-15,Chiang Rai,5.76,4.73,30,91,0
2020-01-15,Khon Kaen,5.9,4.85,26,91,0
2020-01-15,Nakhon Sawan,14.88,6.05,36,72,0
2020-01-15,Bangkok,7.99,5.22,27,87,0
2020-01-15,Sukhothai,13.11,5.65,34,94,0
2020-01-15,Ubon Ratchathani,0.53,3.68,28,71,0
2020-01-15,Nakhon Si Thammarat,6.44,5.36,36,70,0
2020-01-15,Bangkok,11.32,5.63,29,66,0
2020-01-15,Ayutthaya,7.91,5.5,32,65,0
2020-01-15,Ayutthaya,6.12,6.49,34,94,0
2020-01-15,Nan,15.14,6.85,35,74,0
2020-01-15,Nakhon Sawan,14.82,6.61,31,85,0
2020-01-15,Nakhon Ratchasima,9.4,3.8,37,73,0
2020-01-15,Phrae,19.44,5.35,27,86,0
2020-01-15,Khon Kaen,17.96,4.9,35,84,0
2020-01-15,Phrae,8.94,4.42,31,94,0
2020-01-15,Sukhothai,10.59,6.6,29,80,0
2020-01-15,Chiang Rai,5.29,5.44,31,64,0
2020-01-15,Surat Thani,16.0,6.43,31,74,0
2020-01-15,Chiang Mai,16.85,5.18,27,77,0
2020-01-15,Bangkok,9.27,5.86,36,77,0
2020-01-15,Khon Kaen,11.46,7.11,28,66,0
2020-01-15,Phrae,17.3,4.79,27,94,0
2020-01-15,Nakhon Ratchasima,11.38,6.46,36,75,0
2020-01-15,Nakhon Sawan,4.57,5.8,34,91,0
2020-01-15,Bangkok,13.88,5.89,27,87,0
2020-01-15,Khon Kaen,8.11,6.8,36,77,0
2020-01-15,Bangkok,2.27,6.59,34,76,0
2020-01-15,Ubon Ratchathani,7.2,4.22,27,79,0
2020-01-15,Phrae,2.77,6.33,27,66,0
2020-01-15,Ubon Ratchathani,0.02,2.84,36,80,0
2020-01-15,Bangkok,15.38,7.28,37,85,0
2020-01-15,Songkhla,13.43,4.14,34,81,0
2020-01-15,Nakhon Sawan,3.85,4.27,25,84,0
2020-01-15,Bangkok,7.74,3.64,35,82,0
2020-01-15,Chiang Rai,1.42,4.5,34,83,0
2020-01-15,Nan,13.95,6.82,30,70,0
2020-01-15,Nakhon Sawan,8.49,4.79,28,66,0
2020-01-15,Chiang Mai,7.06,5.22,33,91,0
2020-01-15,Songkhla,7.91,6.2,27,80,0
2020-01-15,Surat Thani,1.1,5.46,32,92,0
2020-01-15,Songkhla,6.97,6.64,25,82,0
2020-01-15,Khon Kaen,3.15,5.26,36,78,0
2020-01-15,Chiang Mai,3.68,5.59,31,70,0
2020-01-15,Chiang Rai,12.21,8.34,28,79,0
2020-01-15,Chiang Rai,16.97,6.27,34,81,0
2020-01-15,Sukhothai,15.05,6.21,37,87,0
2020-01-15,Nan,15.33,6.74,37,66,0
2020-01-15,Songkhla,0.54,4.49,31,71,0
2020-01-15,Nan,17.44,8.81,29,87,0
2020-01-15,Chiang Mai,8.38,6.74,37,76,0
2020-01-15,Khon Kaen,11.18,6.62,37,70,0
2020-01-15,Chiang Rai,5.84,5.45,29,94,0
2020-01-15,Surat Thani,19.9,5.95,37,86,0
2020-01-15,Phrae,5.61,6.1,30,84,0
2020-01-15,Nakhon Si Thammarat,14.48,5.53,25,60,0
2020-01-15,Khon Kaen,15.55,5.84,30,85,0
2020-01-15,Bangkok,11.91,6.21,30,67,0
2020-01-15,Ayutthaya,18.19,5.59,37,80,0
2020-01-15,Ayutthaya,18.59,5.22,29,61,0
2020-01-15,Nakhon Ratchasima,12.73,6.04,36,76,0
2020-01-15,Nakhon Sawan,8.57,5.78,34,89,0
2020-01-15,Bangkok,3.58,4.84,36,68,0
2020-01-15,Pathum Thani,6.32,4.99,28,68,0
2020-01-15,Nakhon Ratchasima,10.02,6.83,34,69,0
2020-01-15,Chiang Rai,18.74,5.06,27,78,0
2020-01-15,Khon Kaen,13.59,6.04,28,80,0
2020-01-15,Khon Kaen,0.43,7.05,31,89,0
2020-01-15,Bangkok,11.37,5.95,30,83,0
2020-01-15,Nakhon Si Thammarat,19.85,6.46,33,82,0
2020-01-15,Ayutthaya,13.26,4.26,26,87,0
2020-01-15,Pathum Thani,15.26,6.76,33,84,0
2020-01-15,Songkhla,17.34,6.56,35,71,0
2020-01-15,Nakhon Ratchasima,11.63,5.7,29,83,0
2020-01-15,Pathum Thani,5.12,5.57,27,92,0
2020-01-15,Bangkok,7.88,4.39,30,71,0
2020-01-15,Surat Thani,2.57,4.84,31,90,0
2020-01-15,Ubon Ratchathani,9.53,5.13,25,71,0
2020-01-15,Pathum Thani,11.28,6.11,34,68,0
2020-01-15,Chiang Rai,3.43,5.51,37,61,0
2020-01-15,Nan,3.12,4.55,36,71,0
2020-01-15,Chiang Rai,15.8,5.35,31,92,0
2020-01-15,Ayutthaya,3.23,5.28,28,90,0
2020-01-15,Bangkok,2.73,5.83,25,77,0
2020-01-15,Nakhon Ratchasima,12.72,6.47,31,81,0
2020-01-15,Chiang Rai,15.4,7.37,32,82,0
2020-01-15,Nakhon Si Thammarat,0.51,4.49,33,77,0
2020-01-15,Phrae,17.93,4.62,30,62,0
2020-01-15,Ubon Ratchathani,7.91,6.61,26,72,0
2020-01-15,Ayutthaya,12.59,6.03,32,70,0
2020-01-15,Nakhon Ratchasima,8.54,4.35,35,84,0
2020-01-15,Nakhon Ratchasima,12.19,4.57,37,61,0
2020-01-15,Chiang Mai,6.38,4.86,25,64,0
2020-01-15,Phrae,12.05,5.12,29,67,0
2020-01-15,Phrae,9.68,4.3,30,75,0
2020-01-15,Songkhla,15.97,4.92,26,92,0
2020-01-15,Ayutthaya,16.97,6.16,37,94,0
2020-01-15,Bangkok,16.22,6.11,27,88,0
2020-01-15,Ubon Ratchathani,15.09,6.66,30,76,0
2020-01-15,Nakhon Sawan,18.99,7.0,25,79,0
2020-01-15,Songkhla,3.13,5.05,25,91,0
2020-01-15,Khon Kaen,6.93,5.68,25,82,0
2020-01-15,Bangkok,10.76,4.99,29,66,0
2020-01-15,Nakhon Ratchasima,5.98,4.34,26,85,0
2020-01-15,Sukhothai,19.48,5.22,32,61,0
2020-01-15,Chiang Rai,2.39,5.79,37,77,0
2020-01-15,Nakhon Si Thammarat,7.59,5.32,34,83,0
2020-01-15,Nakhon Sawan,14.29,5.02,35,62,0
2020-01-15,Surat Thani,8.86,5.23,31,60,0
2020-01-15,Bangkok,17.3,5.97,25,75,0
2020-01-15,Khon Kaen,18.95,5.81,36,75,0
2020-01-15,Pathum Thani,2.98,4.36,33,91,0
2020-01-15,Sukhothai,5.95,5.1,34,74,0
2020-01-15,Ubon Ratchathani,3.43,3.22,31,83,0
2020-01-15,Nakhon Si Thammarat,6.39,5.57,31,67,0
2020-01-15,Nakhon Ratchasima,13.62,5.89,33,91,0
2020-01-15,Surat Thani,16.05,5.15,28,76,0
2020-01-15,Sukhothai,18.05,5.49,37,74,0
2020-01-15,Ayutthaya,0.98,5.83,29,87,0
2020-01-15,Bangkok,14.38,4.78,34,79,0
2020-01-15,Nakhon Ratchasima,13.1,4.88,26,67,0
2020-01-15,Nan,4.83,3.78,26,72,0
2020-01-15,Nakhon Ratchasima,15.2,5.68,28,64,0
2020-01-15,Nakhon Ratchasima,1.32,4.75,27,67,0
2020-01-15,Nakhon Ratchasima,0.24,4.09,32,90,0
2020-01-15,Ayutthaya,16.6,4.94,30,94,0
2020-01-15,Surat Thani,1.85,3.0,27,74,0
2020-01-15,Phrae,12.69,5.98,33,63,0
2020-01-15,Chiang Mai,7.1,4.66,31,91,0
2020-01-15,Pathum Thani,5.76,5.41,31,91,0
2020-01-15,Nakhon Si Thammarat,7.44,5.32,26,67,0
2020-01-15,Nan,6.32,6.16,28,69,0
2020-01-15,Ubon Ratchathani,9.6,5.88,31,71,0
2020-01-15,Pathum Thani,4.71,6.7,30,93,0
2020-01-15,Ayutthaya,16.35,6.94,35,83,0
2020-01-15,Chiang Mai,8.86,6.14,26,78,0
2020-01-15,Nakhon Ratchasima,5.5,5.03,36,71,0
2020-01-15,Ubon Ratchathani,15.86,6.81,25,65,0
2020-01-15,Nakhon Si Thammarat,0.99,5.41,27,88,0
2020-01-15,Bangkok,9.36,5.57,36,65,0
2020-01-15,Surat Thani,16.69,5.74,29,91,0
2020-01-15,Chiang Mai,6.35,4.36,34,75,0
2020-01-15,Nakhon Ratchasima,14.26,5.15,32,88,0
2020-01-15,Ayutthaya,0.56,6.27,26,63,0
2020-01-15,Surat Thani,7.74,4.74,37,82,0
2020-01-15,Ubon Ratchathani,14.54,6.55,34,64,0
2020-01-15,Ayutthaya,5.93,4.61,37,60,0
2020-01-15,Sukhothai,0.4,6.37,28,83,0
2020-01-15,Nan,14.57,5.5,34,60,0
2020-01-15,Nakhon Sawan,13.61,6.13,35,72,0
2020-01-15,Pathum Thani,10.87,5.85,36,79,0
2020-01-15,Nan,16.92,6.56,30,90,0
2020-01-15,Khon Kaen,18.53,6.4,26,75,0
2020-01-15,Chiang Rai,1.21,4.57,35,67,0
2020-01-15,Chiang Rai,18.76,4.67,29,84,0
2020-01-15,Khon Kaen,6.03,5.88,28,93,0
2020-01-15,Phrae,5.21,4.26,29,77,0
2020-01-15,Nakhon Sawan,17.4,6.46,36,66,0
2020-01-15,Sukhothai,4.71,4.09,33,80,0
2020-01-15,Chiang Mai,18.96,5.93,28,92,0
2020-01-15,Sukhothai,15.19,6.84,37,65,0
2020-01-15,Ubon Ratchathani,4.28,7.09,37,66,0
2020-01-15,Chiang Mai,8.76,6.31,32,68,0
2020-01-15,Surat Thani,11.55,4.37,33,71,0
2020-01-15,Pathum Thani,3.31,5.73,25,63,0
2020-01-15,Sukhothai,12.73,6.73,26,80,0
2020-01-15,Nakhon Si Thammarat,6.26,7.39,29,86,0
2020-01-15,Surat Thani,10.84,3.84,34,62,0
2020-01-15,Phrae,14.75,5.91,37,72,0
2020-01-15,Sukhothai,9.8,6.67,29,91,0
2020-01-15,Khon Kaen,15.91,3.89,35,84,0
2020-01-15,Bangkok,10.53,4.72,35,71,0
2020-01-15,Phrae,13.69,3.88,27,87,0
2020-01-15,Nakhon Sawan,11.04,5.06,34,69,0
2020-01-15,Khon Kaen,15.63,6.07,35,63,0
2020-01-15,Surat Thani,15.6,6.02,31,86,0
2020-01-15,Songkhla,18.47,6.28,28,79,0
2020-01-15,Chiang Mai,5.59,4.71,35,68,0
2020-01-15,Chiang Rai,12.98,6.08,33,79,0
2020-01-15,Nan,1.98,4.89,37,79,0
2020-01-15,Bangkok,6.63,5.18,26,61,0
2020-01-15,Phrae,14.59,6.09,33,64,0
2020-01-15,Sukhothai,0.11,6.43,26,74,0
2020-01-15,Nakhon Si Thammarat,0.58,4.09,35,89,0
2020-01-15,Nakhon Ratchasima,18.99,5.94,29,86,0
2020-01-15,Khon Kaen,11.85,4.37,25,90,0
2020-01-15,Phrae,4.84,4.41,37,79,0
2020-01-15,Khon Kaen,6.14,7.43,33,84,0
2020-01-15,Songkhla,18.94,7.37,37,63,0
2020-01-15,Chiang Mai,1.84,5.77,27,69,0
